Year;Cultivar;Trial Code;Treatment;Dosage;BreviSmart;Corymb No.;F1;F2;F3;F4;F5;F6;F7;Fruitdrop (%)
2018;Golden Delicious;VM2018;Brevis;1.65;Green;6;7.65;6.84;6.67;6.32;5.86;0;0;60%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;7;10.47;9.5;8.97;8.5;7.68;0;0;80%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;8;10.34;8.3;8.09;8.06;0;0;0;75%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;9;9.95;9.48;8.1;7.2;0;0;0;100%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;10;11.07;10.17;9.18;8.95;6.04;0;0;60%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;11;9.49;8.12;7.95;7.26;5.65;0;0;100%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;12;10.2;9.28;8.98;7.96;7.71;0;0;100%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;13;10.92;9.75;9.7;9.55;7.35;0;0;60%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;14;10.34;9.34;8.07;7.96;0;0;0;25%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;15;8.42;7.39;7.08;6.26;3.35;0;0;80%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;16;8.91;7.32;7.28;6.22;4.63;0;0;100%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;17;7.46;6.56;6.38;6.31;5.83;0;0;40%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;18;6.82;5.92;5.59;5.55;4.31;4.14;0;100%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;19;9.22;7.49;7.29;7.17;4.38;0;0;100%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;20;10.29;8.8;8.08;3.41;0;0;0;75%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;21;11.54;10.34;9.49;8.48;7.9;0;0;100%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;22;10.66;8.97;8.96;8.57;6.99;0;0;80%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;23;12.09;11.95;11.73;11.43;0;0;0;75%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;24;10.52;10.33;10.25;9.17;6.83;0;0;100%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;25;10.48;8.8;8.06;7.75;7.68;0;0;80%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;26;7.84;6.39;6.23;5.59;3.43;3.38;0;67%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;27;8.65;8.27;7.92;7.87;6.08;0;0;80%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;28;12.61;12.55;11.86;11.17;10.8;0;0;100%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;29;7.45;6.76;6.35;6;5.09;0;0;100%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;30;9.49;7.95;7.74;7.68;6.51;3.69;0;100%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;31;10.73;10.69;9.53;9.5;9.39;8.11;0;100%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;32;12.51;11.54;11.3;11.03;10.72;0;0;100%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;33;10.27;8.17;8.1;7.91;7.89;0;0;100%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;34;8.75;7.52;7.32;6.69;6.5;0;0;80%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;35;12.47;10.98;10.88;10.75;9.8;0;0;20%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;36;10.01;9.91;9.01;7.52;0;0;0;25%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;37;8.16;7.71;7.6;6.07;3.21;0;0;100%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;38;10.18;8.8;8.23;4.4;4.25;0;0;100%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;39;10.77;9.12;7.31;6.02;5.14;0;0;60%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;40;10.59;10.49;10.28;9.78;9.08;0;0;100%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;41;10.43;9.87;9.28;8.98;8.4;7.53;0;100%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;42;10.36;8.27;7.85;7.28;5.6;0;0;100%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;43;8.54;8.15;8.13;8.06;7.45;0;0;100%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;44;9.93;9.46;9.05;8.54;4.43;0;0;100%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;45;10.07;9.95;9.66;9.43;6.68;0;0;60%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;46;10.43;8.15;7.98;7.78;6.68;0;0;100%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;47;9.8;8.07;8.06;7.59;5.6;0;0;100%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;48;11.68;10.14;9.6;8.61;7.02;0;0;60%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;49;9.46;8.41;8.14;4.12;3.93;0;0;80%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;50;10.56;9.63;8.92;8.36;7.53;0;0;100%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;51;9.84;9.8;8.67;4.78;0;0;0;100%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;52;10.81;10.8;9.74;9.08;7.66;0;0;80%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;53;10.87;8.43;8.38;7.23;6.98;0;0;100%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;54;11.02;8.92;8.74;8.73;0;0;0;75%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;55;9.13;7.61;7.45;7.41;5.77;0;0;80%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;56;7.78;6.41;6.19;6.12;5.66;4.41;0;100%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;57;13.6;12.68;12.01;11.97;11.03;9.18;0;33%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;58;10.23;9.04;8.99;8.53;8.34;6.95;0;50%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;59;11.38;9.87;8.77;7.71;7.33;0;0;80%
2018;Golden Delicious;VM2018;Brevis;1.65;Green;60;10.19;9.38;9.31;8.87;7.32;0;0;100%
2018;Golden Delicious;VM2018;UTC;NA;NA;1;23.45;22.31;22.15;20.23;19.94;0;0;60%
2018;Golden Delicious;VM2018;UTC;NA;NA;2;9.62;8.65;8.15;8.03;5.92;0;0;100%
2018;Golden Delicious;VM2018;UTC;NA;NA;3;9.2;8.86;7.89;7.79;7.17;7.11;0;100%
2018;Golden Delicious;VM2018;UTC;NA;NA;4;12.22;10.36;9.6;8.62;0;0;0;50%
2018;Golden Delicious;VM2018;UTC;NA;NA;5;10.78;9.36;8.79;8.18;0;0;0;25%
2018;Golden Delicious;VM2018;UTC;NA;NA;6;10;9;8.79;8.64;0;0;0;100%
2018;Golden Delicious;VM2018;UTC;NA;NA;7;10.29;9.98;9.54;8.8;7.79;7.46;0;33%
2018;Golden Delicious;VM2018;UTC;NA;NA;8;9.31;7.95;7.72;5.93;5.25;0;0;80%
2018;Golden Delicious;VM2018;UTC;NA;NA;9;9.51;8.23;7.91;7.85;7.63;6.84;0;50%
2018;Golden Delicious;VM2018;UTC;NA;NA;10;8.08;6.33;5.72;5.14;5.11;3.66;0;50%
2018;Golden Delicious;VM2018;UTC;NA;NA;11;7.48;5.9;5.77;5.46;5.28;5.16;0;50%
2018;Golden Delicious;VM2018;UTC;NA;NA;12;9.49;7.61;7.12;5.28;2.82;0;0;100%
2018;Golden Delicious;VM2018;UTC;NA;NA;13;9.32;7.99;7.84;7.21;6.46;6.06;0;100%
2018;Golden Delicious;VM2018;UTC;NA;NA;14;7.34;5.85;5.7;5.46;0;0;0;50%
2018;Golden Delicious;VM2018;UTC;NA;NA;15;9.26;8.12;8.03;7.95;7.56;7.24;0;50%
2018;Golden Delicious;VM2018;UTC;NA;NA;16;9.88;8.34;7.91;7.01;6.32;0;0;60%
2018;Golden Delicious;VM2018;UTC;NA;NA;17;8.78;8.34;7.64;6.8;5.65;0;0;60%
2018;Golden Delicious;VM2018;UTC;NA;NA;18;8.24;7.48;7.44;6.58;6.57;5.91;0;67%
2018;Golden Delicious;VM2018;UTC;NA;NA;19;10.27;8.02;7.95;7.75;0;0;0;25%
2018;Golden Delicious;VM2018;UTC;NA;NA;20;8.63;7.02;6.98;6.02;0;0;0;50%
2018;Golden Delicious;VM2018;UTC;NA;NA;21;9.06;8.55;8.07;7.88;6.85;0;0;60%
2018;Golden Delicious;VM2018;UTC;NA;NA;22;10.19;9.34;8.51;7.4;7.31;0;0;60%
2018;Golden Delicious;VM2018;UTC;NA;NA;23;10.06;9.2;9.16;8.42;7.94;0;0;40%
2018;Golden Delicious;VM2018;UTC;NA;NA;24;10.91;10.03;9.95;9.26;9;8.36;0;50%
2018;Golden Delicious;VM2018;UTC;NA;NA;25;9.26;7.53;7.41;7.34;6.52;0;0;60%
2018;Golden Delicious;VM2018;UTC;NA;NA;26;9.6;9.06;8.45;8.45;8.15;0;0;100%
2018;Golden Delicious;VM2018;UTC;NA;NA;27;10.29;9.32;8.82;8.69;7.21;0;0;20%
2018;Golden Delicious;VM2018;UTC;NA;NA;28;10.68;8.82;8.25;8.22;7.3;0;0;40%
2018;Golden Delicious;VM2018;UTC;NA;NA;29;9.15;8.48;8.01;7.46;6.71;0;0;80%
2018;Golden Delicious;VM2018;UTC;NA;NA;30;8.84;7.79;7.76;6.74;0;0;0;50%
2018;Golden Delicious;VM2018;UTC;NA;NA;31;8.99;8.97;8.88;7.59;7.34;0;0;80%
2018;Golden Delicious;VM2018;UTC;NA;NA;32;10.39;9.86;9.04;8.58;0;0;0;75%
2018;Golden Delicious;VM2018;UTC;NA;NA;33;10.74;10.55;9.97;7.37;4.27;0;0;60%
2018;Golden Delicious;VM2018;UTC;NA;NA;34;9.88;8.5;8.41;8.27;8.14;0;0;60%
2018;Golden Delicious;VM2018;UTC;NA;NA;35;9.38;9.05;7.61;7.47;7.29;0;0;80%
2018;Golden Delicious;VM2018;UTC;NA;NA;36;9.53;8.02;7.93;7.59;3.96;0;0;80%
2018;Golden Delicious;VM2018;UTC;NA;NA;37;10.52;8.1;7.36;6.07;3.74;0;0;80%
2018;Golden Delicious;VM2018;UTC;NA;NA;38;9.54;9.02;7.77;6.54;6.38;0;0;60%
2018;Golden Delicious;VM2018;UTC;NA;NA;39;9.94;8.92;8.77;7.93;7.64;0;0;60%
2018;Golden Delicious;VM2018;UTC;NA;NA;40;9.34;7.48;7.35;7.16;3.65;0;0;40%
2018;Golden Delicious;VM2018;UTC;NA;NA;41;10.88;10.2;9.28;8.83;0;0;0;75%
2018;Golden Delicious;VM2018;UTC;NA;NA;42;11.07;9.24;9.02;8.82;7.91;0;0;40%
2018;Golden Delicious;VM2018;UTC;NA;NA;43;10.37;9.43;9.02;8.84;8.81;0;0;80%
2018;Golden Delicious;VM2018;UTC;NA;NA;44;9.9;8.21;7.81;7.38;3.68;0;0;40%
2018;Golden Delicious;VM2018;UTC;NA;NA;45;8.88;8.01;7.82;7.1;5.53;3.38;0;83%
2018;Golden Delicious;VM2018;UTC;NA;NA;46;7.32;5.63;5.53;5.38;4.42;2.33;0;83%
2018;Golden Delicious;VM2018;UTC;NA;NA;47;10.2;8.29;8.17;7.18;5.45;0;0;100%
2018;Golden Delicious;VM2018;UTC;NA;NA;48;9.06;7.86;7.29;7.15;6.43;0;0;60%
2018;Golden Delicious;VM2018;UTC;NA;NA;49;7.79;7.06;6.77;6.35;5.1;0;0;60%
2018;Golden Delicious;VM2018;UTC;NA;NA;50;8.27;7.95;7.86;7.78;7.05;0;0;60%
2018;Golden Delicious;VM2018;UTC;NA;NA;51;10.56;10.01;9.29;9.21;6.75;0;0;80%
2018;Golden Delicious;VM2018;UTC;NA;NA;52;7.82;6.72;6.7;5.86;5.26;0;0;40%
2018;Golden Delicious;VM2018;UTC;NA;NA;53;10.12;8.05;7.74;5.39;5.19;0;0;60%
2018;Golden Delicious;VM2018;UTC;NA;NA;54;9.89;8.61;8.38;8.16;4.29;0;0;60%
2018;Golden Delicious;VM2018;UTC;NA;NA;55;8.75;7.77;7.55;6.77;5.99;0;0;80%
2018;Golden Delicious;VM2018;UTC;NA;NA;56;10.15;9.56;9.38;8.87;8.44;7.39;0;67%
2018;Golden Delicious;VM2018;UTC;NA;NA;57;10.1;8.4;7.93;7.86;7.59;6.59;0;67%
2018;Golden Delicious;VM2018;UTC;NA;NA;58;9.21;9.13;9.11;7.59;7.46;0;0;20%
2018;Golden Delicious;VM2018;UTC;NA;NA;59;10.64;9.14;8.49;8.42;5.88;0;0;80%
2018;Golden Delicious;VM2018;UTC;NA;NA;60;9.22;7.34;7.14;6.91;6.18;0;0;80%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;1;11.7;11;9.3;8.8;8;6.5;0;83%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;2;11.2;10.6;9.8;7.2;6.6;6.4;0;83%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;3;11.1;9.7;9.2;8.5;7.2;7.1;0;83%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;4;11.9;10;10;9.2;6.4;5.6;0;67%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;5;9.8;9.5;8.5;8.4;7.8;7.5;0;83%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;6;9.8;9.8;9.4;9.4;7.5;6.2;0;50%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;7;11.1;10;8.7;8.3;6.4;6.3;0;67%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;8;9.6;8.4;8.2;7.3;6.4;5.5;0;83%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;9;11.8;10.6;10.5;10.3;5.6;0;0;80%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;10;11.3;9.3;8;7.8;7.1;4.5;0;83%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;11;11.3;10.8;10.6;10.4;9.6;9;0;83%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;12;11.5;10.9;10.6;10;6.9;4.6;0;67%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;13;9;7.2;6.5;6.4;0;0;0;75%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;14;7.5;7.2;6.4;6;0;0;0;100%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;15;8.9;7.1;6.7;5;4.4;0;0;80%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;16;8.8;7.7;7.3;6.5;5.5;4.5;0;83%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;17;10.5;9.5;9.5;9.1;7.5;4.4;0;67%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;18;8.5;8;6.8;6.3;4.2;3.5;0;67%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;19;9.8;9.3;6.5;6.2;5.8;4.2;0;100%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;20;9.7;8.4;5.6;5.1;4.7;2.8;0;100%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;21;9.8;8;7.5;6.8;6.5;0;0;60%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;22;9.8;8.5;8.3;7;7;4.2;0;67%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;23;10.3;7.8;7.3;5.6;4.8;4.2;0;100%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;24;8;6.7;6.7;5.9;4.5;3.7;0;100%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;25;10.3;9.2;7.9;6.8;6.1;0;0;60%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;26;8.6;8.5;7.7;7.1;6;0;0;60%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;27;10.4;9.8;9.7;5.1;4.3;3.8;0;83%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;28;9.9;8.9;8.2;8.1;7.5;4.9;0;67%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;29;10.6;9.6;9.5;9.2;8.4;8.2;0;50%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;30;10.2;9.7;9.2;8.6;8;7.4;0;100%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;31;9.8;8.5;8.4;8.1;7.9;5.3;0;83%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;32;9.5;8.5;8.4;6.5;6.3;4.5;0;83%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;33;9.6;9.3;8.7;8.6;8.2;7.4;4.3;100%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;34;9.5;9.3;9;8.1;7.8;6.1;0;67%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;35;9.7;8.8;8.7;8.1;7.5;5.5;0;67%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;36;9.6;8.7;8.7;6.6;5.5;5.2;0;83%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;37;9.4;8.3;8.3;8.2;7.8;7.5;0;83%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;38;10;9.9;9.3;8.8;5.1;0;0;60%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;39;11.3;9.9;9.8;7.9;7.5;0;0;60%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;40;8.6;8.2;7.3;7.2;6.7;5.2;0;67%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;41;8.8;8.5;8.3;8.1;7.8;7.3;0;67%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;42;9.5;9.1;9;8.7;7.7;0;0;60%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;43;9.4;8.6;8.4;8;7.7;7.7;0;67%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;44;8.9;8.8;8.6;7.7;6.6;5.9;0;100%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;45;11.5;11.4;10.5;10.5;10.4;10.2;7.5;86%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;46;10.8;10;9.9;9.4;8.5;0;0;100%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;47;11.6;10.1;9.6;9.1;7.7;7.1;0;83%
2018;Golden Delicious;CL2018_T2;Brevis;1.65;Green;48;11.3;10.4;9.3;9;8.7;8;0;100%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;1;13.6;10.7;10.2;9.8;9.3;8.7;8;86%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;2;11.4;10.5;10.1;9.9;9.6;9;0;67%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;3;11.6;11.6;9.4;8.5;5.6;0;0;80%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;4;10.6;8.1;7.8;7;6.5;0;0;80%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;5;14.1;12.7;11.9;9.3;5.2;4.7;0;83%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;6;11.5;10;9.6;9.5;8.6;8.6;0;83%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;7;13.3;12.6;12;5.7;4.7;0;0;100%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;8;10.6;10.5;8.2;8.1;6.5;4.9;0;83%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;9;13.9;12.3;11.4;10.2;10;8.5;0;83%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;10;12.3;12.3;10.7;10.1;9.7;8.5;0;50%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;11;11.2;11;8.6;8.4;5;0;0;80%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;12;12.9;11.2;10.3;7.8;7.5;0;0;100%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;13;13;12;11.4;11.3;11.2;10.4;0;83%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;14;13.1;11.9;10.9;10.5;9.4;9;0;67%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;15;11.2;10.7;9.5;9.1;8.8;5.9;0;67%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;16;9.5;9.3;9.3;9.1;9;5.8;0;100%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;17;12.5;12;11.6;11;10.5;8.6;0;67%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;18;12.7;11.3;11;10.3;7.9;5.4;0;67%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;19;14.7;12.7;12.1;10.5;7.7;6.5;0;67%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;20;10.3;8.9;8;7.3;6.9;5.8;0;83%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;21;12.3;11.3;10.5;10.3;7.3;5.5;0;100%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;22;13;12.3;11.7;5.4;4.8;0;0;100%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;23;12.3;11.9;11.4;8.7;8.5;5.5;0;83%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;24;10.8;10.5;10.5;9.9;9;7.7;0;83%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;25;12.6;12.1;11.6;11.5;10.8;7.5;0;67%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;26;12.8;12.1;11.1;10.8;10.4;7.3;0;50%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;27;13.4;11.5;9.8;8.8;8.1;7;0;67%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;28;14.3;12.6;11.6;11;0;0;0;75%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;29;13.5;11.8;10.8;9.8;8;0;0;80%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;30;12.8;12;11;10.6;8.8;5.7;0;83%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;31;13.2;11.9;11.7;10.2;0;0;0;75%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;32;12.8;10.8;10.5;9.5;0;0;0;50%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;33;13.6;13.4;13.4;10.8;8.8;0;0;60%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;34;11.9;11.3;11;11;10.7;8.3;0;100%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;35;14.5;14;13.6;13.5;10.5;0;0;100%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;36;12.6;12.1;11.6;10;8.2;0;0;60%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;37;12.6;12.6;12.5;11.7;11.2;7.7;0;83%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;38;11.2;11.1;11;10;7.5;5.4;0;100%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;39;13.5;13.2;12.2;11.8;11;0;0;40%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;40;13.5;11.8;11.7;11.2;5.5;0;0;100%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;41;14.4;14.3;13.4;10.3;5.1;4;0;100%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;42;13.1;12.7;11.3;9;7.6;5.5;0;83%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;43;12.8;11.9;11.5;10.9;10.2;8.2;0;67%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;44;12.7;9.9;9.7;9.7;8.9;6.5;0;83%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;45;13.4;13.3;11.3;11.2;8;7;0;100%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;46;12.9;11.8;10.7;10.6;9.9;8;0;83%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;47;13.5;12;11.6;10.5;0;0;0;75%
2018;Golden Delicious;CL2018_T5;Brevis;1.65;LightGreen;48;14;13.5;10.3;9.1;6.6;5.5;0;67%
2018;Golden Delicious;CL2018_T6;Brevis;1.65;LightGreen;1;16.6;13.9;13.3;13.2;12.8;0;0;60%
2018;Golden Delicious;CL2018_T6;Brevis;1.65;LightGreen;2;18;15.1;14.7;13.1;10.7;8.5;0;83%
2018;Golden Delicious;CL2018_T6;Brevis;1.65;LightGreen;3;14.9;13.4;13.2;9.4;0;0;0;75%
2018;Golden Delicious;CL2018_T6;Brevis;1.65;LightGreen;4;13.8;13.2;12;11.9;0;0;0;75%
2018;Golden Delicious;CL2018_T6;Brevis;1.65;LightGreen;5;16.6;14.1;12.5;10.3;8.6;0;0;80%
2018;Golden Delicious;CL2018_T6;Brevis;1.65;LightGreen;6;15.8;15.7;13.9;13.2;12.7;9;0;67%
2018;Golden Delicious;CL2018_T6;Brevis;1.65;LightGreen;7;13.2;11.5;11.2;8;7.2;7.2;0;67%
2018;Golden Delicious;CL2018_T6;Brevis;1.65;LightGreen;8;12.5;11.7;10.8;9.7;8.9;8.3;0;83%
2018;Golden Delicious;CL2018_T6;Brevis;1.65;LightGreen;9;15.5;15.1;14.8;14.1;12.4;6.8;0;83%
2018;Golden Delicious;CL2018_T6;Brevis;1.65;LightGreen;10;15.7;15.6;15.4;15.3;11.7;8.8;0;50%
2018;Golden Delicious;CL2018_T6;Brevis;1.65;LightGreen;11;16.7;14.2;8.7;8.1;8.1;0;0;80%
2018;Golden Delicious;CL2018_T6;Brevis;1.65;LightGreen;12;15.2;14.3;13.7;12.9;11.3;7.1;0;67%
2018;Golden Delicious;CL2018_T6;Brevis;1.65;LightGreen;13;14.9;14.6;13.8;12.7;7.9;6.1;6.1;100%
2018;Golden Delicious;CL2018_T6;Brevis;1.65;LightGreen;14;15;14.1;13.4;10.8;8.1;0;0;80%
2018;Golden Delicious;CL2018_T6;Brevis;1.65;LightGreen;15;17.6;15;13.8;0;0;0;0;33%
2018;Golden Delicious;CL2018_T6;Brevis;1.65;LightGreen;16;14.3;11.7;9.2;7.6;7.5;0;0;100%
2018;Golden Delicious;CL2018_T6;Brevis;1.65;LightGreen;17;16.6;15.3;14.6;11;8.7;7.6;0;67%
2018;Golden Delicious;CL2018_T6;Brevis;1.65;LightGreen;18;13.6;13.5;13;10;9.2;0;0;80%
2018;Golden Delicious;CL2018_T6;Brevis;1.65;LightGreen;19;15.1;14.9;13;0;0;0;0;100%
2018;Golden Delicious;CL2018_T6;Brevis;1.65;LightGreen;20;17;13.2;12.6;9.9;0;0;0;75%
2018;Golden Delicious;CL2018_T6;Brevis;1.65;LightGreen;21;15;13;12.3;11.6;0;0;0;100%
2018;Golden Delicious;CL2018_T6;Brevis;1.65;LightGreen;22;15.5;13.4;11.9;8.1;7.2;0;0;80%
2018;Golden Delicious;CL2018_T6;Brevis;1.65;LightGreen;23;12.3;11.3;11.2;9.7;9.1;0;0;100%
2018;Golden Delicious;CL2018_T6;Brevis;1.65;LightGreen;24;15.1;14.7;13.5;13.1;12.1;0;0;100%
2018;Golden Delicious;CL2018_T6;Brevis;1.65;LightGreen;25;15;12.4;12.1;11.8;10.6;8;0;67%
